Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,45516,,,,45516,,361057,,,0
H4,2016,2016,2016,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,125731,,,,125731,,895119,,,0
H4,2015,2015,2015,4,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,600,,,,600,,20,,,0
H4,2015,2015,2015,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,42591,,,,42591,,23695,,,0
H4,2015,2015,2015,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,24,,,,24,,2878,,,0
H4,2016,2016,2016,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,134039,,,,134039,,34421,,,0
H4,2016,2016,2016,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23410,,,,23410,,15421,,,0
H4,2017,2017,2017,4,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,24363099,,,,25232787,,9007084,,,0
H4,2017,2017,2017,4,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,11251250,,,,11596954,,5747168,,,0
H4,2018,2018,2018,4,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,74865593,,,,74865593,,21147592,,,0
H4,2018,2018,2018,4,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,27946694,,,,27946694,,10652154,,,0
H4,2015,2015,2015,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,62364212,,,,62364212,,64169655,,,6
H4,2015,2015,2015,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,142453220,,,,142453220,,134209923,,,6
H4,2016,2016,2016,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,54694757,,,,54694757,,55379266,,,6
H4,2016,2016,2016,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,163170834,,,,163170834,,161980271,,,6
H4,2015,2015,2015,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,294809,,,,294809,,1089240,,,6
H4,2015,2015,2015,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,14685555,,,,,,8824649,,,6
H4,2016,2016,2016,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1453466,,,,1453466,,1403911,,,0
H4,2016,2016,2016,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13545002,,,,,,8569986,,,6
H4,2015,2015,2015,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,29508,,,,29508,,118436,,,0
H4,2015,2015,2015,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,500895,,,,500895,,247792,,,0
H4,2016,2016,2016,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,151102,,,,151102,,224514,,,0
H4,2016,2016,2016,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,,,1502486,,,0
H4,2017,2017,2017,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,189622,,,,,,121160,,,6
H4,2017,2017,2017,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1457659,,,,1457659,,748198,,,0
H4,2018,2018,2018,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,115287,,,,115287,,171914,,,0
H4,2018,2018,2018,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1872045,,,,1872045,,913602,,,0
H4,2019,2019,2019,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,25110,,,,25110,,89522,,,0
H4,2019,2019,2019,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1528050,,,,1528050,,751349,,,0
H4,2015,2015,2015,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,51437558,,,,51437558,,37766139,,,6
H4,2015,2015,2015,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12837348,,,,12837348,,9811601,,,0
H4,2016,2016,2016,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,56455397,,,,56455397,,45921696,,,0
H4,2016,2016,2016,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,15057194,,,,15057194,,11629502,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,28285177,,,,28285177,,118702876,,,6
H4,2015,2015,2015,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,620137,,,,620137,,1139525,,,6
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,29274683,,,,29274683,,117324490,,,0
H4,2016,2016,2016,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,181814,,,,181814,,162949,,,6
H4,2015,2015,2015,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23145259,,,,23145259,,27150932,,,6
H4,2015,2015,2015,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2014429,,,,2014429,,2793042,,,6
H4,2016,2016,2016,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,16557803,,,,16557803,,17605140,,,6
H4,2016,2016,2016,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3448797,,,,3448797,,4159712,,,6
H4,2017,2017,2017,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,28164392,,,,28164392,,22365484,,,0
H4,2017,2017,2017,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,17421310,,,,17421310,,15996486,,,0
H4,2018,2018,2018,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23070042,,,,23070042,,18514433,,,0
H4,2018,2018,2018,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,17061659,,,,17061659,,15056060,,,0
H4,2019,2019,2019,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,25310472,,,,25310472,,20960617,,,0
H4,2019,2019,2019,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23726899,,,,23726899,,18596407,,,0
H4,2015,2015,2015,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,20116,,,,20116,,25450,,,0
H4,2015,2015,2015,4,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1734,,,,1734,,16428,,,0
H4,2016,2016,2016,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,46052,,,,46052,,109040,,,0
H4,2016,2016,2016,4,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,47,,,,47,,333,,,0
H4,2017,2017,2017,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,19339,,,,19339,,69532,,,0
H4,2017,2017,2017,4,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,296,,,,296,,932,,,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,18508810,,,,18508810,,14297724,,,0
H4,2015,2015,2015,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,7500,,,,7500,,8112,,,0
H4,2016,2016,2016,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,19657407,,,,19657407,,13373090,,,0
H4,2016,2016,2016,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,68445,,,,68445,,62208,,,0
H4,2017,2017,2017,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,21095707,,,,21095707,,12606740,,,0
H4,2017,2017,2017,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,74300,,,,74300,,39377,,,0
H4,2018,2018,2018,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,22438139,,,,22438139,,17233137,,,0
H4,2018,2018,2018,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,56541,,,,56541,,36473,,,0
H4,2015,2015,2015,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2587390,,,,2587390,,3270620,,,0
H4,2015,2015,2015,4,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,223087,,,,223087,,63931,,,0
H4,2016,2016,2016,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3558293,,,,3558293,,4270186,,,0
H4,2016,2016,2016,4,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,79909,,,,79909,,64174,,,0
H4,2015,2015,2015,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,309347040,,,,309347040,,113380795,,,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,75133272,,,,75133272,,90517168,,,0
H4,2016,2016,2016,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,318477103,,,,318477103,,87123457,,,0
H4,2016,2016,2016,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,71363925,,,,71363925,,62366695,,,6
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,22400602,,,,22400602,,20472375,,,0
H4,2015,2015,2015,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,26743506,,,,26743506,,29994081,,,0
H4,2016,2016,2016,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,19747979,,,,19747979,,16926026,,,6
H4,2016,2016,2016,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,72776241,,,,72776241,,24512021,,,6
H4,2017,2017,2017,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,16589,,14349617,,,6
H4,2017,2017,2017,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,18263673,,21675274,,,6
H4,2015,2015,2015,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23532012,,,,23532012,,21093137,,,0
H4,2015,2015,2015,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,17509976,,,,17509976,,17810651,,,0
H4,2016,2016,2016,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,25525747,,,,25525747,,24348578,,,6
H4,2016,2016,2016,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,17556174,,,,17556174,,19751935,,,0
H4,2015,2015,2015,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,154533,,,,154533,,181278,,,6
H4,2015,2015,2015,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,260221,,,,260221,,360801,,,6
H4,2016,2016,2016,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4714178,,,,4714178,,4671041,,,6
H4,2016,2016,2016,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4800352,,,,4800352,,5367250,,,6
H4,2017,2017,2017,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,519467,,,,519467,,628838,,,6
H4,2017,2017,2017,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4020708,,,,4020708,,4837599,,,6
H4,2015,2015,2015,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,195937,,,,195937,,547598,,,0
H4,2015,2015,2015,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2111017,,,,2111017,,5580867,,,0
H4,2016,2016,2016,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,271983,,,,271983,,883704,,,0
H4,2016,2016,2016,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2027360,,,,2027360,,1006185,,,0
H4,2015,2015,2015,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,21903289,,,,21903289,,8445672,,,0
H4,2015,2015,2015,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1608586,,,,1608586,,2668070,,,6
H4,2016,2016,2016,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,19003795,,,,19003795,,5881142,,,0
H4,2016,2016,2016,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1303026,,,,1303026,,4091825,,,0
H4,2015,2015,2015,4,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,196374,,,,196374,,373794,,,0
H4,2015,2015,2015,4,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,383282,,,,383282,,2423099,,,0
H4,2016,2016,2016,4,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,186064,,,,186064,,389902,,,0
H4,2016,2016,2016,4,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,222638,,,,222638,,1456345,,,0
H4,2017,2017,2017,4,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,205534,,,,205534,,502477,,,0
H4,2017,2017,2017,4,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,281325,,,,281325,,806597,,,0
H4,2015,2015,2015,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,22173297,,,,22173297,,24302856,,,0
H4,2015,2015,2015,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,30755150,,,,30755150,,23230440,,,0
H4,2016,2016,2016,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,19786946,,,,19786946,,21186692,,,0
H4,2016,2016,2016,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,39759265,,,,,,25830522,,,6
H4,2016,2016,2016,4,0,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,16550,,,,16550,,36193,,,0
H4,2015,2015,2015,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,140645,,,,140645,,144290,,,6
H4,2015,2015,2015,4,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,729,,,,729,,4529,,,6
H4,2016,2016,2016,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,83475,,,,83475,,154312,,,6
H4,2016,2016,2016,4,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,277,,,,277,,1655,,,0
H4,2015,2015,2015,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,9388070,,,,9388070,,9108736,,,6
H4,2015,2015,2015,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,25520980,,,,25520980,,19406649,,,6
H4,2016,2016,2016,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,9510400,,,,9510400,,9212838,,,6
H4,2016,2016,2016,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,25192434,,,,25192434,,18921487,,,6
H4,2015,2015,2015,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,45236,,,,45236,,274971,,,6
H4,2015,2015,2015,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,63817765,,,,63817765,,56816743,,,6
H4,2016,2016,2016,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,48833,,,,48833,,273929,,,6
H4,2016,2016,2016,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,65534893,,,,65534893,,57671486,,,6
H4,2015,2015,2015,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,44910579,,,,44910579,,49852886,,,6
H4,2015,2015,2015,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,,,20488195,,,6
H4,2016,2016,2016,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,49667901,,,,49667901,,55604594,,,6
H4,2016,2016,2016,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10450390,,,,10450390,,21949670,,,6
H4,2015,2015,2015,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,60935741,,,,60935741,,16140687,,,0
H4,2015,2015,2015,4,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,7396545,,,,7396545,,2506571,,,0
H4,2016,2016,2016,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,62001589,,,,62001589,,17030918,,,0
H4,2016,2016,2016,4,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12175928,,,,12175928,,3630993,,,0
H4,2017,2017,2017,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,69126425,,,,69126425,,20425468,,,0
H4,2017,2017,2017,4,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13619915,,,,13619915,,7057000,,,0
H4,2015,2015,2015,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,40138183,,,,40138183,,15600001,,,0
H4,2015,2015,2015,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,36570510,,,,36570510,,18307179,,,0
H4,2016,2016,2016,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,40451232,,,,40451232,,15590056,,,0
H4,2016,2016,2016,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,59123121,,,,59123121,,38161650,,,0
H4,2017,2017,2017,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,133245356,,,,133245356,,58037842,,,0
H4,2017,2017,2017,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,249835782,,,,249835782,,179458772,,,0
H4,2015,2015,2015,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,136787735,,,,136787735,,95181309,,,0
H4,2015,2015,2015,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,26076388,,,,26076388,,23961980,,,0
H4,2016,2016,2016,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,155285101,,,,155285101,,104847194,,,0
H4,2016,2016,2016,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,32274069,,,,32274069,,28654723,,,0
H4,2017,2017,2017,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,147819707,,,,147819707,,97650213,,,0
H4,2017,2017,2017,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,30456733,,,,30456733,,22971535,,,0
H4,2015,2015,2015,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,50,,,,50,,109,,,0
H4,2015,2015,2015,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2421918,,,,2421918,,1009878,,,0
H4,2016,2016,2016,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,5649896,,,,5649896,,1463111,,,0
