Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2821881,,,,2821881,,23575572,,,0
H3,2010,2010,2010,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,161695817,,,,161695817,,86357042,,,0
H3,2010,2010,2010,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3247893,,,,3247893,,3029818,,,0
H3,2010,2010,2010,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,68248,,,,68248,,348699,,,0
H3,2010,2010,2010,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,13627400,,,,13627400,,11588556,,,0
H3,2010,2010,2010,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,589680,,,,589680,,612186,,,0
H3,2010,2010,2010,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,79554090,,,,79554090,,82096176,,,0
H3,2010,2010,2010,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,188701,,,,188701,,425435,,,0
H3,2010,2010,2010,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,44483121,,,,44483121,,24004588,,,6
H3,2010,2010,2010,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,274566337,,,,274566337,,232399633,,,0
H3,2010,2010,2010,4,0,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,392598,,,,392598,,677533,,,0
H3,2010,2010,2010,4,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,42776377,,,,42776377,,42198846,,,0
H3,2010,2010,2010,4,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1304845,,,,1304845,,1771283,,,0
H3,2010,2010,2010,4,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,27036,,,,27036,,59664,,,0
H3,2010,2010,2010,4,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1056428,,,,1056428,,880080,,,6
H3,2010,2010,2010,4,0,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,708973,,,,708973,,880732,,,6
H3,2010,2010,2010,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,11810928,,,,11810928,,12386726,,,0
H3,2010,2010,2010,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,53239,,,,53239,,141492,,,0
H3,2010,2010,2010,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,13838894,,,,13838894,,21012067,,,0
H3,2010,2010,2010,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6379150,,,,6379150,,12220377,,,0
H3,2010,2010,2010,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,36272909,,,,36272909,,37965392,,,0
H3,2010,2010,2010,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,24023628,,,,24023628,,47745627,,,0
H3,2010,2010,2010,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,10106,,,,10106,,355447,,,0
H3,2010,2010,2010,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,48755,,,,48755,,386240,,,0
H3,2010,2010,2010,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,13214,,,,13214,,36664,,,0
H3,2010,2010,2010,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,223809,,,,223809,,289798,,,0
H3,2010,2010,2010,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,26376204,,,,26376204,,18436321,,,0
H3,2010,2010,2010,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,24590,,,,24590,,11976,,,0
H3,2010,2010,2010,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,20282593,,,,20282593,,21203874,,,0
H3,2010,2010,2010,4,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,50398,,,,50398,,358064,,,0
H3,2010,2010,2010,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,132954217,,,,132954217,,87243720,,,0
H3,2010,2010,2010,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,83203790,,,,83203790,,58764676,,,0
H3,2010,2010,2010,4,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,102,,,,102,,85,,,6
H3,2010,2010,2010,4,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,10543744,,,,10543744,,9688981,,,0
H3,2010,2010,2010,4,0,2,Export,466,Mali,MLI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,100,,,,100,,2220,,,0
H3,2010,2010,2010,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,47142,,,,47142,,64412,,,0
H3,2010,2010,2010,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,85878,,,,85878,,64441,,,0
H3,2010,2010,2010,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3673900,,,,3673900,,1459734,,,0
H3,2010,2010,2010,4,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3564785,,,,3564785,,1463571,,,0
H3,2010,2010,2010,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6621,,,,6621,,7754,,,0
H3,2010,2010,2010,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4929,,,,4929,,25408,,,6
H3,2010,2010,2010,4,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1218620,,,,1218620,,271396,,,6
H3,2010,2010,2010,4,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,52534845,,,,52534845,,10851863,,,6
H3,2010,2010,2010,4,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6647681,,,,6647681,,3836046,,,0
H3,2010,2010,2010,4,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,21798,,,,21798,,19123,,,0
H3,2010,2010,2010,4,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,137928,,,,137928,,313818,,,0
H3,2010,2010,2010,4,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,355,,,,355,,674,,,0
H3,2010,2010,2010,4,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,327299,,,,327299,,314062,,,0
H3,2010,2010,2010,4,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,439116,,,,439116,,296153,,,0
H3,2010,2010,2010,4,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,204163,,,,204163,,707352,,,0
H3,2010,2010,2010,4,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,113565,,,,113565,,165937,,,0
H3,2010,2010,2010,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,108441931,,,,108441931,,58724934,,,0
H3,2010,2010,2010,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,144831660,,,,144831660,,151791339,,,0
H3,2010,2010,2010,4,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,677,,,,677,,6649,,,0
H3,2010,2010,2010,4,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,30742,,,,30742,,28723,,,0
H3,2010,2010,2010,4,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7342,,,,7342,,47573,,,0
H3,2010,2010,2010,4,0,2,Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,140,,,,140,,1665,,,0
H3,2010,2010,2010,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,0,,,,130666,,304887,,,6
H3,2010,2010,2010,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7088440,,,,7088440,,7399694,,,0
H3,2010,2010,2010,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,15229035,,,,15229035,,20105094,,,0
H3,2010,2010,2010,4,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,50801,,,,50801,,124823,,,0
H3,2010,2010,2010,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,32676756,,,,32676756,,43940225,,,0
H3,2010,2010,2010,4,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,20298015,,,,20298015,,10857626,,,0
H3,2010,2010,2010,4,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3689643,,,,3689643,,83647,,,0
H3,2010,2010,2010,4,0,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2200,,,,2200,,1331,,,0
H3,2010,2010,2010,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,26036,,,,26036,,259957,,,0
H3,2010,2010,2010,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,18022246,,,,18022246,,10865968,,,0
H3,2010,2010,2010,4,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,293512439,,,,293512439,,108069985,,,0
H3,2010,2010,2010,4,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,14039382,,,,14039382,,5692659,,,0
H3,2010,2010,2010,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1682633,,,,1682633,,2519012,,,0
H3,2010,2010,2010,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,42029,,,,42029,,151475,,,0
H3,2010,2010,2010,4,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,55,,,,55,,205,,,0
H3,2010,2010,2010,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12062,,,,12062,,10203,,,0
H3,2010,2010,2010,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,67576678,,,,67576678,,81478957,,,0
H3,2010,2010,2010,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,63184872,,,,63184872,,59654520,,,0
H3,2010,2010,2010,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1900059,,,,1900059,,2235653,,,6
H3,2010,2010,2010,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,11793572,,,,11793572,,22381948,,,6
H3,2010,2010,2010,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,40337255,,,,40337255,,35526741,,,0
H3,2010,2010,2010,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9864673,,,,9864673,,11872242,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,34322822,,,,34322822,,131061547,,,0
H3,2010,2010,2010,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4274,,,,4274,,50056,,,0
H3,2010,2010,2010,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,13296073,,,,13296073,,12473798,,,0
H3,2010,2010,2010,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,266574,,,,266574,,1746457,,,0
H3,2010,2010,2010,4,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,572,,,,572,,1671,,,0
H3,2010,2010,2010,4,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,132,,,,132,,407,,,0
H3,2010,2010,2010,4,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,283,,,,283,,3560,,,0
H3,2010,2010,2010,4,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,25,,,,25,,296,,,0
H3,2010,2010,2010,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,17770099,,,,17770099,,17490113,,,0
H3,2010,2010,2010,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,23540,,,,23540,,11179,,,0
H3,2010,2010,2010,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,963703,,,,963703,,1318267,,,0
H3,2010,2010,2010,4,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,66907,,,,66907,,128991,,,0
H3,2010,2010,2010,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,250402976,,,,250402976,,70658105,,,0
H3,2010,2010,2010,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,42833138,,,,42833138,,53210106,,,6
H3,2010,2010,2010,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,34275911,,,,34275911,,24595257,,,0
H3,2010,2010,2010,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,40380188,,,,40380188,,39819853,,,6
H3,2010,2010,2010,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,15165020,,,,15165020,,36169039,,,0
H3,2010,2010,2010,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8871276,,,,8871276,,32530874,,,0
H3,2010,2010,2010,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,41280,,,,41280,,319102,,,0
H3,2010,2010,2010,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,303405,,,,303405,,353627,,,0
H3,2010,2010,2010,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,18243462,,,,18243462,,7990681,,,0
H3,2010,2010,2010,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,145095,,,,145095,,1253895,,,6
H3,2010,2010,2010,4,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,336775,,,,336775,,518050,,,6
H3,2010,2010,2010,4,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,77855,,,,,,452997,,,6
H3,2010,2010,2010,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,83754250,,,,83754250,,17017910,,,0
H3,2010,2010,2010,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,11517035,,,,11517035,,7922888,,,0
H3,2010,2010,2010,4,0,1,Import,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,68240,,,,68240,,180885,,,0
H3,2010,2010,2010,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,138072,,,,138072,,93076,,,0
H3,2010,2010,2010,4,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,260042,,,,260042,,528438,,,0
H3,2010,2010,2010,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,94886,,,,94886,,219105,,,6
H3,2010,2010,2010,4,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,24585,,,,24585,,16328,,,6
H3,2010,2010,2010,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2378832,,,,2378832,,3549767,,,6
H3,2010,2010,2010,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,14289146,,,,14289146,,10568055,,,6
H3,2010,2010,2010,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,203514,,,,203514,,214888,,,0
H3,2010,2010,2010,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,45406474,,,,45406474,,40871799,,,0
H3,2010,2010,2010,4,0,1,Import,760,Syria,SYR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1500,,,,1500,,649,,,0
H3,2010,2010,2010,4,0,2,Export,760,Syria,SYR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1733798,,,,1733798,,4322965,,,0
H3,2010,2010,2010,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,22417972,,,,22417972,,28497895,,,6
H3,2010,2010,2010,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7132756,,,,7132756,,11466478,,,6
H3,2010,2010,2010,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,30605809,,,,30605809,,11197678,,,0
H3,2010,2010,2010,4,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2255736,,,,2255736,,1286202,,,0
H3,2010,2010,2010,4,0,1,Import,776,Tonga,TON,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,17315,,,,17315,,39618,,,0
H3,2010,2010,2010,4,0,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,72854,,,,72854,,618387,,,6
H3,2010,2010,2010,4,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2926,,,,2926,,1822,,,0
H3,2010,2010,2010,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,,,25135443,,,0
H3,2010,2010,2010,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,61532634,,35967871,,,0
H3,2010,2010,2010,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,124948044,,,,124948044,,78928152,,,0
H3,2010,2010,2010,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,22577534,,,,22577534,,19689499,,,0
H3,2010,2010,2010,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1574,,,,1574,,7762,,,0
H3,2010,2010,2010,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,50628,,,,50628,,349412,,,0
H3,2010,2010,2010,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,45287356,,,,45287356,,37810787,,,0
H3,2010,2010,2010,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3294148,,,,3294148,,3986059,,,0
H3,2010,2010,2010,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,244662,,,,244662,,250646,,,0
H3,2010,2010,2010,4,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7735,,,,7735,,5888,,,0
H3,2010,2010,2010,4,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1301448,,,,1301448,,4559796,,,0
H3,2010,2010,2010,4,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,68737,,,,68737,,20444,,,0
H3,2010,2010,2010,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,26404662,,,,26404662,,28070456,,,6
H3,2010,2010,2010,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,322396891,,,,322396891,,428511527,,,6
H3,2010,2010,2010,4,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,80236213,,,,80236213,,48825553,,,0
H3,2010,2010,2010,4,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1430435,,,,1430435,,1538724,,,0
H3,2010,2010,2010,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,11370051,,,,11370051,,6191025,,,0
H3,2010,2010,2010,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,721978334,,,,721978334,,455305030,,,0
H3,2010,2010,2010,4,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,10519934,,,,10519934,,6907064,,,0
H3,2010,2010,2010,4,0,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12000,,,,12000,,2025,,,0
H3,2010,2010,2010,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,664799,,,,664799,,267715,,,0
H3,2010,2010,2010,4,0,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,303332,,,,303332,,252697,,,6
